37210552.03,-1.539120626
37269174.4,-1.540431587
37327796.78,-1.541735199
37386419.15,-1.544400361
37445041.52,-1.546534396
37503663.9,-1.549985093
37562286.27,-1.553200524
37620908.65,-1.55678821
37679531.02,-1.560170094
37738153.4,-1.566313709
37796775.77,-1.57186014
37855398.14,-1.576903545
37914020.52,-1.582288625
37972642.89,-1.588030632
38031265.27,-1.595261223
38089887.64,-1.601854996
38148510.01,-1.609317502
38207132.39,-1.616091595
38265754.76,-1.622316598
38324377.14,-1.629418061
38382999.51,-1.636944333
38441621.89,-1.644625643
38500244.26,-1.653473596
38558866.63,-1.662022906
38617489.01,-1.668524162
38676111.38,-1.675035097
38734733.76,-1.681210402
38793356.13,-1.687614908
38851978.51,-1.697323845
38910600.88,-1.70509356
38969223.25,-1.713023827
39027845.63,-1.719263121
39086468,-1.72634405
39145090.38,-1.731991506
39203712.75,-1.73751404
39262335.12,-1.74440534
39320957.5,-1.750744824
39379579.87,-1.757966158
39438202.25,-1.764915912
39496824.62,-1.771557241
39555447,-1.777610302
39614069.37,-1.784277117
39672691.74,-1.789526467
39731314.12,-1.795232911
39789936.49,-1.800578357
39848558.87,-1.806867399
39907181.24,-1.811431062
39965803.62,-1.815831461
40024425.99,-1.82073026
40083048.36,-1.825199577
40141670.74,-1.82913368
40200293.11,-1.833668812
40258915.49,-1.836922944
40317537.86,-1.840692343
40376160.23,-1.843622451
40434782.61,-1.845885132
40493404.98,-1.848307505
40552027.36,-1.849764048
40610649.73,-1.85003156
40669272.11,-1.849582918
40727894.48,-1.849163527
40786516.85,-1.849152559
40845139.23,-1.846776188
40903761.6,-1.84600462
40962383.98,-1.843695624
41021006.35,-1.838884129
41079628.72,-1.836793997
41138251.1,-1.83293634
41196873.47,-1.827963185
41255495.85,-1.822534924
41314118.22,-1.815505454
41372740.6,-1.807819557
41431362.97,-1.800827094
41489985.34,-1.79139034
41548607.72,-1.782329053
41607230.09,-1.771991695
41665852.47,-1.761430586
41724474.84,-1.751269396
41783097.22,-1.740457019
41841719.59,-1.728059922
41900341.96,-1.716315332
41958964.34,-1.705408191
42017586.71,-1.693938889
42076209.09,-1.680910983
42134831.46,-1.668720177
42193453.83,-1.657557218
42252076.21,-1.644957598
42310698.58,-1.633267968
42369320.96,-1.620883062
42427943.33,-1.608187941
42486565.71,-1.594420724
42545188.08,-1.580943743
42603810.45,-1.566625355
42662432.83,-1.554665495
42721055.2,-1.541767714
42779677.58,-1.529347643
42838299.95,-1.51757596
42896922.33,-1.507022464
42955544.7,-1.497559998
43014167.07,-1.487922346
43072789.45,-1.478508169
43131411.82,-1.469459205
43190034.2,-1.458121869
43248656.57,-1.447845722
43307278.94,-1.437427022
43365901.32,-1.430145224
43424523.69,-1.42256582
43483146.07,-1.415698446
43541768.44,-1.410480214
43600390.82,-1.405983329
43659013.19,-1.401006695
43717635.56,-1.396717232
43776257.94,-1.390840586
43834880.31,-1.38671519
43893502.69,-1.384063412
43952125.06,-1.382290359
44010747.44,-1.381973061
44069369.81,-1.382491497
44127992.18,-1.383873862
44186614.56,-1.384001613
44245236.93,-1.38376341
44303859.31,-1.384859941
44362481.68,-1.387922486
44421104.05,-1.390728938
44479726.43,-1.394213703
44538348.8,-1.399253015
44596971.18,-1.403296903
44655593.55,-1.407253309
44714215.93,-1.412957262
44772838.3,-1.418121745
44831460.67,-1.42423835
44890083.05,-1.430773698
44948705.42,-1.438474778
45007327.8,-1.445137212
45065950.17,-1.452843987
45124572.55,-1.459950854
45183194.92,-1.46736435
45241817.29,-1.47669775
45300439.67,-1.48513971
45359062.04,-1.493300251
45417684.42,-1.502508746
45476306.79,-1.512272169
45534929.16,-1.519421379
45593551.54,-1.528188985
45652173.91,-1.537749268
45710796.29,-1.546471912
45769418.66,-1.555771373
45828041.04,-1.564778238
45886663.41,-1.572430184
45945285.78,-1.58323864
46003908.16,-1.591452451
46062530.53,-1.602079465
46121152.91,-1.609764458
46179775.28,-1.618224993
46238397.66,-1.627762382
46297020.03,-1.635074677
46355642.4,-1.646523788
46414264.78,-1.653343393
46472887.15,-1.66346029
46531509.53,-1.670299977
46590131.9,-1.680441207
46648754.27,-1.689958943
46707376.65,-1.696932223
46765999.02,-1.705557065
46824621.4,-1.713057516
46883243.77,-1.721869635
46941866.15,-1.728337848
47000488.52,-1.735881854
47059110.89,-1.739800975
47117733.27,-1.749294105
47176355.64,-1.754427036
47234978.02,-1.759683192
47293600.39,-1.762062565
47352222.77,-1.769685213
47410845.14,-1.773429443
47469467.51,-1.776646879
47528089.89,-1.776879841
47586712.26,-1.780835918
47645334.64,-1.784489416
47703957.01,-1.784600305
47762579.38,-1.783925315
47821201.76,-1.787677965
47879824.13,-1.787313906
47938446.51,-1.784596877
47997068.88,-1.782133021
48055691.26,-1.783473843
48114313.63,-1.779743345
48172936,-1.774265524
48231558.38,-1.77166898
48290180.75,-1.769444365
48348803.13,-1.764086947
48407425.5,-1.756436611
48466047.87,-1.754048236
48524670.25,-1.748155871
48583292.62,-1.739553689
48641915,-1.732894183
48700537.37,-1.728296999
48759159.75,-1.719224504
48817782.12,-1.710323913
48876404.49,-1.703286825
48935026.87,-1.695358004
48993649.24,-1.686166316
49052271.62,-1.675371187
49110893.99,-1.669996294
49169516.37,-1.658650692
49228138.74,-1.648528542
49286761.11,-1.641268033
49345383.49,-1.630695331
49404005.86,-1.621351128
49462628.24,-1.610811733
49521250.61,-1.603191225
49579872.98,-1.593223708
49638495.36,-1.581799913
49697117.73,-1.573530927
49755740.11,-1.563202916
49814362.48,-1.551725626
49872984.86,-1.545012884
49931607.23,-1.534296406
49990229.6,-1.52469621
50048851.98,-1.518688514
50107474.35,-1.510816681
50166096.73,-1.501673003
50224719.1,-1.496998018
50283341.48,-1.489804038
50341963.85,-1.483022627
50400586.22,-1.480159352
50459208.6,-1.473304207
50517830.97,-1.469832899
50576453.35,-1.468421295
50635075.72,-1.462936603
50693698.09,-1.459500478
50752320.47,-1.458801943
50810942.84,-1.454065075
50869565.22,-1.450774269
50928187.59,-1.449688847
50986809.97,-1.446754908
51045432.34,-1.444116374
51104054.71,-1.445096581
51162677.09,-1.444127937
51221299.46,-1.445233365
51279921.84,-1.44596915
51338544.21,-1.448630167
51397166.59,-1.450567569
51455788.96,-1.452142876
51514411.33,-1.456120556
51573033.71,-1.462306692
51631656.08,-1.464106618
51690278.46,-1.469993891
51748900.83,-1.47580372
51807523.2,-1.480130099
51866145.58,-1.488083607
51924767.95,-1.493206302
51983390.33,-1.502024418
52042012.7,-1.51053164
52100635.08,-1.514880773
52159257.45,-1.525948087
52217879.82,-1.532869073
52276502.2,-1.540479373
52335124.57,-1.550165434
52393746.95,-1.557112781
52452369.32,-1.567710619
52510991.7,-1.57739387
52569614.07,-1.58398382
52628236.44,-1.595547971
52686858.82,-1.602133205
52745481.19,-1.61214368
52804103.57,-1.620795176
52862725.94,-1.62536231
52921348.31,-1.639475352
52979970.69,-1.645039277
53038593.06,-1.653458468
53097215.44,-1.663583669
53155837.81,-1.666885527
53214460.19,-1.67884108
53273082.56,-1.683699504
53331704.93,-1.691538483
53390327.31,-1.699477915
53448949.68,-1.703364374
53507572.06,-1.714688914
53566194.43,-1.717202563
53624816.81,-1.72648014
53683439.18,-1.72979069
53742061.55,-1.734617768
53800683.93,-1.74399915
53859306.3,-1.747036809
53917928.68,-1.755833665
53976551.05,-1.758412642
54035173.42,-1.764970551
54093795.8,-1.76875162
54152418.17,-1.772160433
54211040.55,-1.778478083
54269662.92,-1.780204486
54328285.3,-1.78698993
54386907.67,-1.786709318
54445530.04,-1.793001227
54504152.42,-1.79387458
54562774.79,-1.797774218
54621397.17,-1.798683138
54680019.54,-1.801406785
54738641.91,-1.802701672
54797264.29,-1.802637379
54855886.66,-1.808041589
54914509.04,-1.803841298
54973131.41,-1.809263069
55031753.79,-1.804995727
55090376.16,-1.808682386
55148998.53,-1.804927016
55207620.91,-1.803884886
55266243.28,-1.804706676
55324865.66,-1.797263307
55383488.03,-1.803332679
55442110.41,-1.792514366
55500732.78,-1.798258667
55559355.15,-1.786972697
55617977.53,-1.791879801
55676599.9,-1.783022328
55735222.28,-1.784069853
55793844.65,-1.778962309
55852467.02,-1.773323096
55911089.4,-1.774464916
55969711.77,-1.763383506
56028334.15,-1.769126992
56086956.52,-1.755905951
56145578.9,-1.76237177
56204201.27,-1.748457015
56262823.64,-1.754290225
56321446.02,-1.740491739
56380068.39,-1.743722835
56438690.77,-1.732142183
56497313.14,-1.731702983
56555935.52,-1.722583723
56614557.89,-1.720957136
56673180.26,-1.71614451
56731802.64,-1.708293853
56790425.01,-1.709182348
56849047.39,-1.697623047
56907669.76,-1.701655652
56966292.13,-1.68854881
57024914.51,-1.692802505
57083536.88,-1.681104676
57142159.26,-1.68534431
57200781.63,-1.673380689
57259404.01,-1.680158072
57318026.38,-1.665815642
57376648.75,-1.672546509
57435271.13,-1.660854858
57493893.5,-1.668840445
57552515.88,-1.657575927
57611138.25,-1.666164835
57669760.63,-1.655393976
57728383,-1.663001554
57787005.37,-1.654264871
57845627.75,-1.661098985
57904250.12,-1.654717722
57962872.5,-1.662189924
58021494.87,-1.657391857
58080117.24,-1.664275705
58138739.62,-1.661337773
58197361.99,-1.669405577
58255984.37,-1.667158945
58314606.74,-1.676683128
58373229.12,-1.677167312
58431851.49,-1.685440277
58490473.86,-1.687805044
58549096.24,-1.697240807
58607718.61,-1.700455107
58666340.99,-1.711635142
58724963.36,-1.716020866
58783585.74,-1.727374411
58842208.11,-1.73239734
58900830.48,-1.745826342
58959452.86,-1.752362313
59018075.23,-1.765654239
59076697.61,-1.773080333
59135319.98,-1.786003792
59193942.35,-1.79611107
59252564.73,-1.808077825
59311187.1,-1.818884151
59369809.48,-1.83133115
59428431.85,-1.843430512
59487054.23,-1.855839459
59545676.6,-1.868755276
59604298.97,-1.880793055
59662921.35,-1.894350912
59721543.72,-1.90788163
59780166.1,-1.921569694
59838788.47,-1.934657025
59897410.85,-1.947746542
59956033.22,-1.962481473
60014655.59,-1.97522509
60073277.97,-1.990142597
60131900.34,-2.003180312
60190522.72,-2.018782211
60249145.09,-2.031350678
60307767.46,-2.047666508
60366389.84,-2.058198064
60425012.21,-2.075591544
60483634.59,-2.084451382
60542256.96,-2.102141526
60600879.34,-2.109515844
60659501.71,-2.125960958
60718124.08,-2.134572836
60776746.46,-2.147776293
60835368.83,-2.158321313
60893991.21,-2.166750147
60952613.58,-2.179420954
61011235.96,-2.185798924
61069858.33,-2.199661921
61128480.7,-2.205356809
61187103.08,-2.219488394
61245725.45,-2.224207547
61304347.83,-2.23767499
61362970.2,-2.241817627
61421592.57,-2.251475211
61480214.95,-2.258750199
61538837.32,-2.261824407
61597459.7,-2.272645779
61656082.07,-2.273498331
61714704.45,-2.282939333
61773326.82,-2.285216883
61831949.19,-2.295468593
61890571.57,-2.294587831
61949193.94,-2.301370647
62007816.32,-2.304168247
62066438.69,-2.30344202
62125061.06,-2.306978413
62183683.44,-2.304641846
62242305.81,-2.311386337
62300928.19,-2.308911022
62359550.56,-2.313057798
62418172.94,-2.311738315
62476795.31,-2.309431103
62535417.68,-2.310615919
62594040.06,-2.305256455
62652662.43,-2.308545378
62711284.81,-2.302755874
62769907.18,-2.304685325
62828529.56,-2.301740676
62887151.93,-2.297914995
62945774.3,-2.298202103
63004396.68,-2.291248588
63063019.05,-2.293553478
63121641.43,-2.287016347
63180263.8,-2.287004123
63238886.17,-2.283425487
63297508.55,-2.275980446
63356130.92,-2.277945397
63414753.3,-2.268291596
63473375.67,-2.269261344
63531998.05,-2.262862839
63590620.42,-2.25928254
63649242.79,-2.257684591
63707865.17,-2.250129796
63766487.54,-2.250423531
63825109.92,-2.239663655
63883732.29,-2.239422524
63942354.67,-2.234951165
64000977.04,-2.228047977
64059599.41,-2.229113113
64118221.79,-2.220176025
64176844.16,-2.219509345
64235466.54,-2.213375851
64294088.91,-2.208057327
64352711.28,-2.210858972
64411333.66,-2.202470884
64469956.03,-2.203287457
64528578.41,-2.197287869
64587200.78,-2.195431493
64645823.16,-2.196965675
64704445.53,-2.190792014
64763067.9,-2.194215511
64821690.28,-2.188553659
64880312.65,-2.18803163
64938935.03,-2.191992343
64997557.4,-2.189636662
65056179.78,-2.194677009
65114802.15,-2.191109583
65173424.52,-2.192894353
65232046.9,-2.198741737
65290669.27,-2.198698213
65349291.65,-2.205939921
65407914.02,-2.205662855
65466536.39,-2.210332416
65525158.77,-2.218338249
65583781.14,-2.221625435
65642403.52,-2.231928635
65701025.89,-2.233290299
65759648.27,-2.241302874
65818270.64,-2.25335655
65876893.01,-2.2590466
65935515.39,-2.271541917
65994137.76,-2.276061631
66052760.14,-2.287321438
66111382.51,-2.303459648
66170004.89,-2.310087384
66228627.26,-2.325127884
66287249.63,-2.334570457
66345872.01,-2.348308293
66404494.38,-2.368094835
66463116.76,-2.37556635
66521739.13,-2.392408479
66580361.5,-2.408251053
66638983.88,-2.423822614
66697606.25,-2.444879485
66756228.63,-2.453976926
66814851,-2.47313849
66873473.38,-2.494763765
66932095.75,-2.507187443
66990718.12,-2.530071874
67049340.5,-2.543924476
67107962.87,-2.563195015
67166585.25,-2.588124571
67225207.62,-2.599777723
67283830,-2.620085833
67342452.37,-2.641380343
67401074.74,-2.657828512
67459697.12,-2.680715879
67518319.49,-2.695129938
67576941.87,-2.713820939
67635564.24,-2.739124818
67694186.61,-2.751082122
67752808.99,-2.771480137
67811431.36,-2.791351754
67870053.74,-2.807868982
67928676.11,-2.830183407
67987298.49,-2.843873183
68045920.86,-2.861599341
68104543.23,-2.885715484
68163165.61,-2.89721376
68221787.98,-2.913603852
68280410.36,-2.935788234
68339032.73,-2.949933601
68397655.11,-2.966652039
68456277.48,-2.982617683
68514899.85,-2.999225253
68573522.23,-3.016036296
68632144.6,-3.02773542
68690766.98,-3.04288666
68749389.35,-3.05957976
68808011.72,-3.070798563
68866634.1,-3.08070624
68925256.47,-3.095986288
68983878.85,-3.108478396
69042501.22,-3.114648805
69101123.6,-3.125332056
69159745.97,-3.139820855
69218368.34,-3.144785785
69276990.72,-3.151907353
69335613.09,-3.163990147
69394235.47,-3.16797032
69452857.84,-3.174137548
69511480.21,-3.183925123
69570102.59,-3.188150815
69628724.96,-3.194134825
69687347.34,-3.199022322
69745969.71,-3.203492862
69804592.09,-3.212031006
69863214.46,-3.211845615
69921836.83,-3.215401846
69980459.21,-3.221436796
70039081.58,-3.218580739
70097703.96,-3.219671594
70156326.33,-3.226581417
70214948.71,-3.221246675
70273571.08,-3.220001691
70332193.45,-3.226803236
70390815.83,-3.219135128
70449438.2,-3.215254604
70508060.58,-3.221198074
70566682.95,-3.21286945
70625305.32,-3.208925235
70683927.7,-3.212110213
70742550.07,-3.203868379
70801172.45,-3.200280958
70859794.82,-3.20178327
70918417.2,-3.192649518
70977039.57,-3.191285335
71035661.94,-3.191655987
71094284.32,-3.182402011
71152906.69,-3.180571194
71211529.07,-3.179792366
71270151.44,-3.170101098
71328773.82,-3.169832939
71387396.19,-3.167873304
71446018.56,-3.158958716
71504640.94,-3.158019874
71563263.31,-3.156139569
71621885.69,-3.146008474
71680508.06,-3.146785365
71739130.43,-3.145523044
71797752.81,-3.137150879
71856375.18,-3.136063908
71914997.56,-3.135479492
71973619.93,-3.128129276
72032242.31,-3.127658583
72090864.68,-3.129145157
72149487.05,-3.123298687
72208109.43,-3.122802946
72266731.8,-3.125421827
72325354.18,-3.122467099
72383976.55,-3.121400168
72442598.93,-3.127337949
72501221.3,-3.126305743
72559843.67,-3.125777415
72618466.05,-3.13399938
72677088.42,-3.135359429
72735710.8,-3.134118725
72794333.17,-3.145617644
72852955.54,-3.149904698
72911577.92,-3.149223515
72970200.29,-3.162484371
73028822.67,-3.16877312
73087445.04,-3.170501686
73146067.42,-3.185912136
73204689.79,-3.193627325
73263312.16,-3.197313399
73321934.54,-3.213401811
73380556.91,-3.223761136
73439179.29,-3.229391759
73497801.66,-3.246122506
73556424.04,-3.258748597
73615046.41,-3.268042199
73673668.78,-3.282229374
73732291.16,-3.298009898
73790913.53,-3.311832365
73849535.91,-3.325196467
73908158.28,-3.344420322
73966780.65,-3.360199598
74025403.03,-3.37381961
74084025.4,-3.394324343
74142647.78,-3.413161442
74201270.15,-3.425907335
74259892.53,-3.448905082
74318514.9,-3.467656046
74377137.27,-3.48287531
74435759.65,-3.505941222
74494382.02,-3.525744537
74553004.4,-3.543767735
74611626.77,-3.56449209
74670249.15,-3.5861068
74728871.52,-3.607169567
74787493.89,-3.625019464
74846116.27,-3.648598175
74904738.64,-3.670655883
74963361.02,-3.687074049
75021983.39,-3.711322853
75080605.76,-3.734811308
75139228.14,-3.750932805
75197850.51,-3.77667259
75256472.89,-3.798080915
75315095.26,-3.818658339
75373717.64,-3.838911535
75432340.01,-3.860667644
75490962.38,-3.885422389
75549584.76,-3.900416429
75608207.13,-3.925343087
75666829.51,-3.948449025
75725451.88,-3.965173793
75784074.26,-3.987419117
75842696.63,-4.006618666
75901319,-4.025726126
75959941.38,-4.043178845
76018563.75,-4.062958863
76077186.13,-4.08502325
76135808.5,-4.099116548
76194430.87,-4.119921415
76253053.25,-4.138560598
76311675.62,-4.151372846
76370298,-4.170235651
76428920.37,-4.185796334
76487542.75,-4.202479235
76546165.12,-4.215354069
76604787.49,-4.231891478
76663409.87,-4.24764973
76722032.24,-4.257063487
76780654.62,-4.272652716
76839276.99,-4.283099659
76897899.36,-4.293496448
76956521.74,-4.304612895
77015144.11,-4.315847861
77073766.49,-4.326929697
77132388.86,-4.332085922
77191011.24,-4.342421052
77249633.61,-4.349306316
77308255.98,-4.354932516
77366878.36,-4.362793178
77425500.73,-4.368279669
77484123.11,-4.374834044
77542745.48,-4.376120379
77601367.86,-4.382538275
77659990.23,-4.384027264
77718612.6,-4.384376186
77777234.98,-4.387718019
77835857.35,-4.391487398
77894479.73,-4.390005527
77953102.1,-4.388191824
78011724.47,-4.394794213
78070346.85,-4.389230723
78128969.22,-4.385615262
78187591.6,-4.388298096
78246213.97,-4.387133525
78304836.35,-4.384899317
78363458.72,-4.378024831
78422081.09,-4.38026522
78480703.47,-4.376194287
78539325.84,-4.367874809
78597948.22,-4.36607662
78656570.59,-4.365655438
78715192.97,-4.361672419
78773815.34,-4.350751203
78832437.71,-4.352631269
78891060.09,-4.350666955
78949682.46,-4.344350426
79008304.84,-4.334967997
79066927.21,-4.338098026
79125549.58,-4.336458649
79184171.96,-4.326722233
79242794.33,-4.322829736
79301416.71,-4.324715944
79360039.08,-4.323802796
79418661.46,-4.312022354
79477283.83,-4.316061429
79535906.2,-4.317457813
79594528.58,-4.312926272
79653150.95,-4.3046705
79711773.33,-4.311087016
79770395.7,-4.314143767
79829018.08,-4.308940598
79887640.45,-4.30600834
79946262.82,-4.310954139
80004885.2,-4.317823238
80063507.57,-4.311050296
80122129.95,-4.316511167
80180752.32,-4.323258089
80239374.69,-4.329183794
80297997.07,-4.325316957
80356619.44,-4.333888855
80415241.82,-4.344060146
80473864.19,-4.349513599
80532486.57,-4.350299855
80591108.94,-4.363053264
80649731.31,-4.375361975
80708353.69,-4.380163216
80766976.06,-4.386453192
80825598.44,-4.40025463
80884220.81,-4.417216839
80942843.19,-4.422730446
81001465.56,-4.434615363
81060087.93,-4.449779525
81118710.31,-4.468413464
81177332.68,-4.474941322
81235955.06,-4.491636196
81294577.43,-4.510820518
81353199.8,-4.529843617
81411822.18,-4.539240513
81470444.55,-4.558775667
81529066.93,-4.579625805
81587689.3,-4.598190768
81646311.68,-4.6117484
81704934.05,-4.632905702
81763556.42,-4.656783989
81822178.8,-4.674517446
81880801.17,-4.690801773
81939423.55,-4.715154273
81998045.92,-4.737992444
82056668.3,-4.757070299
82115290.67,-4.775878788
82173913.04,-4.800154858
82232535.42,-4.82326771
82291157.79,-4.84235595
82349780.17,-4.863978592
82408402.54,-4.889610655
82467024.91,-4.912843373
82525647.29,-4.931944288
82584269.66,-4.953831494
82642892.04,-4.979075194
82701514.41,-5.004758551
82760136.79,-5.021784992
82818759.16,-5.043645702
82877381.53,-5.070453465
82936003.91,-5.09452083
82994626.28,-5.111432947
83053248.66,-5.134802687
83111871.03,-5.161662313
83170493.4,-5.182962034
83229115.78,-5.200473095
83287738.15,-5.223122752
83346360.53,-5.250676349
83404982.9,-5.272606741
83463605.28,-5.28507671
83522227.65,-5.30669846
83580850.02,-5.334352082
83639472.4,-5.354034179
83698094.77,-5.366459476
83756717.15,-5.385271035
83815339.52,-5.409211336
83873961.9,-5.428662237
83932584.27,-5.438361085
83991206.64,-5.455341779
84049829.02,-5.477061239
84108451.39,-5.498193285
84167073.77,-5.505284726
84225696.14,-5.519661948
84284318.51,-5.539830343
84342940.89,-5.557260688
84401563.26,-5.564595323
84460185.64,-5.575881162
84518808.01,-5.591210959
84577430.39,-5.610186918
84636052.76,-5.616082498
84694675.13,-5.622682517
84753297.51,-5.636238826
84811919.88,-5.651543359
84870542.26,-5.659868106
84929164.63,-5.662330222
84987787.01,-5.67288355
85046409.38,-5.684605617
85105031.75,-5.69148764
85163654.13,-5.69430127
85222276.5,-5.700568485
85280898.88,-5.708144424
85339521.25,-5.717053396
85398143.62,-5.715323805
85456766,-5.72216681
85515388.37,-5.726262029
85574010.75,-5.733852435
85632633.12,-5.731493329
85691255.5,-5.735026508
85749877.87,-5.739255746
85808500.24,-5.744598449
85867122.62,-5.745541635
85925744.99,-5.745631881
85984367.37,-5.749161196
86042989.74,-5.753245131
86101612.12,-5.755882023
86160234.49,-5.753955736
86218856.86,-5.760275325
86277479.24,-5.760804171
86336101.61,-5.766716637
86394723.99,-5.764108253
86453346.36,-5.76796847
86511968.73,-5.770311507
86570591.11,-5.775033008
86629213.48,-5.773533824
86687835.86,-5.77838382
86746458.23,-5.781717225
86805080.61,-5.785189233
86863702.98,-5.786213997
86922325.35,-5.790269658
86980947.73,-5.79930351
87039570.1,-5.799626745
87098192.48,-5.805780914
87156814.85,-5.807062365
87215437.23,-5.820679409
87274059.6,-5.826515054
87332681.97,-5.831969672
87391304.35,-5.837562258
87449926.72,-5.848575547
87508549.1,-5.861617829
87567171.47,-5.868210145
87625793.84,-5.87671723
87684416.22,-5.885624014
87743038.59,-5.905212611
87801660.97,-5.915806289
87860283.34,-5.926937334
87918905.72,-5.936646064
87977528.09,-5.955788225
88036150.46,-5.974743726
88094772.84,-5.986084445
88153395.21,-5.999708558
88212017.59,-6.014218407
88270639.96,-6.043581287
88329262.34,-6.060878112
88387884.71,-6.075292136
88446507.08,-6.091582089
88505129.46,-6.115390817
88563751.83,-6.143662548
88622374.21,-6.162465917
88680996.58,-6.181427635
88739618.95,-6.202495104
88798241.33,-6.236062624
88856863.7,-6.261331399
88915486.08,-6.281942496
88974108.45,-6.302640082
89032730.83,-6.330223035
89091353.2,-6.364563253
89149975.57,-6.388060475
89208597.95,-6.411390603
89267220.32,-6.43455262
89325842.7,-6.471371794
89384465.07,-6.502508166
89443087.45,-6.525412826
89501709.82,-6.547767899
89560332.19,-6.577880096
89618954.57,-6.615830917
89677576.94,-6.642812655
89736199.32,-6.668269754
89794821.69,-6.691426004
89853444.06,-6.726589102
89912066.44,-6.762416262
89970688.81,-6.78761309
90029311.19,-6.81249111
90087933.56,-6.839823959
90146555.94,-6.877546771
90205178.31,-6.909167975
90263800.68,-6.936189961
90322423.06,-6.958346691
90381045.43,-6.986662754
90439667.81,-7.022591293
90498290.18,-7.052139535
90556912.55,-7.076371541
90615534.93,-7.097926724
90674157.3,-7.131412225
90732779.68,-7.163254487
90791402.05,-7.185741016
90850024.43,-7.212822515
90908646.8,-7.23139947
90967269.17,-7.265063585
91025891.55,-7.290279705
91084513.92,-7.312325627
91143136.3,-7.334468683
91201758.67,-7.351062667
91260381.05,-7.387117294
91319003.42,-7.407556964
91377625.79,-7.422879213
91436248.17,-7.445450591
91494870.54,-7.461662546
91553492.92,-7.49381369
91612115.29,-7.505786129
91670737.66,-7.524357089
91729360.04,-7.539568267
91787982.41,-7.557361635
91846604.79,-7.584835447
91905227.16,-7.594202227
91963849.54,-7.607003568
92022471.91,-7.622099653
92081094.28,-7.637332887
92139716.66,-7.659588853
92198339.03,-7.666531601
92256961.41,-7.67863569
92315583.78,-7.689969981
92374206.16,-7.7030738
92432828.53,-7.721743779
92491450.9,-7.723612508
92550073.28,-7.734106543
92608695.65,-7.740085037
92667318.03,-7.754106907
92725940.4,-7.767678851
92784562.77,-7.76734033
92843185.15,-7.775303087
92901807.52,-7.782251597
92960429.9,-7.792020038
93019052.27,-7.802829078
93077674.65,-7.801674596
93136297.02,-7.807309126
